sample	cluster_joint_r0.3	cluster_joint_r0.5	cluster_joint_r0.8	cluster_joint_r4	tsne_x	tsne_y	modality
UMB5580_5_UMB5580_6_C10_AD006_mch	1	2	2	14	6.031344	-9.905794	human_frontal_mch
UMB5580_5_UMB5580_6_C10_AD007_mch	16	17	21	43	7.2390447	-0.5093836	human_frontal_mch
UMB5580_5_UMB5580_6_C10_AD008_mch	15	16	20	36	-14.239461	-7.4079404	human_frontal_mch
UMB5580_5_UMB5580_6_C10_AD010_mch	5	6	15	34	7.852225	11.263223	human_frontal_mch
UMB5580_5_UMB5580_6_C10_AD012_mch	1	1	17	18	10.52038	-10.415885	human_frontal_mch
UMB5580_5_UMB5580_6_C11_AD001_mch	9	10	11	9	1.023882	6.6671934	human_frontal_mch
UMB5580_5_UMB5580_6_C11_AD004_mch	16	17	21	43	7.2378464	-0.5464477	human_frontal_mch
UMB5580_5_UMB5580_6_C11_AD006_mch	4	5	4	11	2.1319933	3.0208037	human_frontal_mch
UMB5580_5_UMB5580_6_C11_AD007_mch	6	7	7	29	-0.6045026	-10.808235	human_frontal_mch
UMB5580_5_UMB5580_6_C11_AD008_mch	4	5	4	15	3.0102549	0.35005847	human_frontal_mch
UMB5580_5_UMB5580_6_C11_AD010_mch	3	4	5	2	15.537276	6.882504	human_frontal_mch
UMB5580_5_UMB5580_6_C11_AD012_mch	16	17	21	43	7.437466	-0.095633455	human_frontal_mch
UMB5580_5_UMB5580_6_C1_AD001_mch	4	5	4	21	1.7589965	1.939617	human_frontal_mch
UMB5580_5_UMB5580_6_C1_AD002_mch	3	4	5	2	15.066997	7.2455173	human_frontal_mch
UMB5580_5_UMB5580_6_C1_AD004_mch	4	5	4	15	3.7151349	1.1971972	human_frontal_mch
UMB5580_5_UMB5580_6_C1_AD006_mch	2	3	1	26	14.401634	-2.2574904	human_frontal_mch
UMB5580_5_UMB5580_6_C1_AD007_mch	1	1	3	7	9.464787	-8.16303	human_frontal_mch
UMB5580_5_UMB5580_6_C1_AD008_mch	1	2	3	3	7.59241	-8.19328	human_frontal_mch
UMB5580_5_UMB5580_6_C1_AD010_mch	9	10	11	9	1.1929339	6.7396383	human_frontal_mch
UMB5580_5_UMB5580_6_C1_AD012_mch	14	15	16	44	-16.178013	2.7249207	human_frontal_mch
UMB5580_5_UMB5580_6_C2_AD001_mch	5	6	8	28	6.9405465	15.011346	human_frontal_mch
UMB5580_5_UMB5580_6_C2_AD002_mch	2	1	1	1	12.231008	-5.765569	human_frontal_mch
UMB5580_5_UMB5580_6_C2_AD004_mch	5	6	8	22	8.715326	14.215945	human_frontal_mch
UMB5580_5_UMB5580_6_C2_AD006_mch	9	10	11	9	-1.9546145	5.131886	human_frontal_mch
UMB5580_5_UMB5580_6_C2_AD007_mch	1	2	2	3	5.2561417	-7.9684687	human_frontal_mch
UMB5580_5_UMB5580_6_C2_AD008_mch	2	3	1	5	12.622413	-2.8837068	human_frontal_mch
UMB5580_5_UMB5580_6_C2_AD010_mch	6	7	18	33	-3.0493348	-9.832309	human_frontal_mch
UMB5580_5_UMB5580_6_C2_AD012_mch	4	5	4	11	0.9096298	2.9504514	human_frontal_mch
UMB5580_5_UMB5580_6_C3_AD001_mch	3	4	13	41	13.4971	10.2085285	human_frontal_mch
UMB5580_5_UMB5580_6_C3_AD002_mch	3	4	5	8	15.833027	9.199836	human_frontal_mch
UMB5580_5_UMB5580_6_C3_AD004_mch	5	6	15	34	8.408934	11.290779	human_frontal_mch
UMB5580_5_UMB5580_6_C3_AD006_mch	14	15	16	47	-12.78217	2.3936841	human_frontal_mch
UMB5580_5_UMB5580_6_C3_AD007_mch	11	12	6	10	18.161987	4.3497486	human_frontal_mch
UMB5580_5_UMB5580_6_C3_AD008_mch	2	3	6	4	14.750751	-0.39520332	human_frontal_mch
UMB5580_5_UMB5580_6_C3_AD012_mch	14	15	16	49	-14.926134	1.3756832	human_frontal_mch
UMB5580_5_UMB5580_6_C4_AD001_mch	9	10	11	9	-2.0801985	5.6272836	human_frontal_mch
UMB5580_5_UMB5580_6_C4_AD002_mch	12	13	13	16	20.834196	-0.8099133	human_frontal_mch
UMB5580_5_UMB5580_6_C4_AD004_mch	1	2	2	3	5.137177	-7.515436	human_frontal_mch
UMB5580_5_UMB5580_6_C4_AD006_mch	1	2	2	3	4.769871	-7.6040397	human_frontal_mch
UMB5580_5_UMB5580_6_C4_AD007_mch	9	10	11	9	-0.025350984	6.311522	human_frontal_mch
UMB5580_5_UMB5580_6_C4_AD008_mch	3	4	13	41	13.270938	10.259286	human_frontal_mch
UMB5580_5_UMB5580_6_C4_AD010_mch	2	3	1	1	12.346302	-3.8302875	human_frontal_mch
UMB5580_5_UMB5580_6_C4_AD012_mch	12	13	13	16	21.220697	0.18534577	human_frontal_mch
UMB5580_5_UMB5580_6_C5_AD001_mch	3	4	5	2	15.15013	8.436657	human_frontal_mch
UMB5580_5_UMB5580_6_C5_AD002_mch	2	1	1	27	10.840064	-5.611378	human_frontal_mch
UMB5580_5_UMB5580_6_C5_AD004_mch	13	14	19	48	-3.6443121	15.328641	human_frontal_mch
UMB5580_5_UMB5580_6_C5_AD006_mch	1	2	2	3	6.3228517	-7.4071393	human_frontal_mch
UMB5580_5_UMB5580_6_C5_AD007_mch	3	4	5	8	15.83048	9.9841175	human_frontal_mch
UMB5580_5_UMB5580_6_C5_AD008_mch	5	6	8	22	10.128279	14.448223	human_frontal_mch
UMB5580_5_UMB5580_6_C5_AD010_mch	7	8	9	6	3.7024312	4.6479473	human_frontal_mch
UMB5580_5_UMB5580_6_C5_AD012_mch	6	7	7	29	-1.3426565	-10.480685	human_frontal_mch
UMB5580_5_UMB5580_6_C6_AD001_mch	9	10	11	9	1.0214922	6.6169977	human_frontal_mch
UMB5580_5_UMB5580_6_C6_AD002_mch	5	6	15	34	8.615148	11.613382	human_frontal_mch
UMB5580_5_UMB5580_6_C6_AD004_mch	2	3	1	25	10.964197	-3.429062	human_frontal_mch
UMB5580_5_UMB5580_6_C6_AD006_mch	3	4	5	8	16.30569	9.197419	human_frontal_mch
UMB5580_5_UMB5580_6_C6_AD007_mch	1	2	2	20	6.241061	-7.079315	human_frontal_mch
UMB5580_5_UMB5580_6_C6_AD008_mch	3	4	5	2	15.395371	6.7211328	human_frontal_mch
UMB5580_5_UMB5580_6_C6_AD010_mch	1	1	3	7	11.224405	-7.8429146	human_frontal_mch
UMB5580_5_UMB5580_6_C6_AD012_mch	1	2	2	12	9.240779	-10.323537	human_frontal_mch
UMB5580_5_UMB5580_6_C7_AD001_mch	7	8	9	13	3.006745	7.401628	human_frontal_mch
UMB5580_5_UMB5580_6_C7_AD002_mch	2	3	1	1	13.405114	-4.9332933	human_frontal_mch
UMB5580_5_UMB5580_6_C7_AD004_mch	4	5	4	11	1.6763455	2.9542403	human_frontal_mch
UMB5580_5_UMB5580_6_C7_AD006_mch	9	10	11	9	-0.71728337	5.5973916	human_frontal_mch
UMB5580_5_UMB5580_6_C7_AD007_mch	4	5	4	15	2.549073	2.2321703	human_frontal_mch
UMB5580_5_UMB5580_6_C7_AD008_mch	3	4	5	2	15.41724	7.8018847	human_frontal_mch
UMB5580_5_UMB5580_6_C7_AD010_mch	2	3	6	4	14.011759	-0.8769682	human_frontal_mch
UMB5580_5_UMB5580_6_C7_AD012_mch	1	2	12	17	5.8303847	-6.060415	human_frontal_mch
UMB5580_5_UMB5580_6_C8_AD001_mch	6	7	7	29	-1.9787217	-10.436298	human_frontal_mch
UMB5580_5_UMB5580_6_C8_AD002_mch	2	3	1	26	14.095257	-2.5029478	human_frontal_mch
UMB5580_5_UMB5580_6_C8_AD004_mch	7	8	9	13	3.332001	7.4783382	human_frontal_mch
UMB5580_5_UMB5580_6_C8_AD006_mch	5	6	8	38	11.519586	13.985449	human_frontal_mch
UMB5580_5_UMB5580_6_C8_AD007_mch	5	6	8	38	11.181426	14.9119005	human_frontal_mch
UMB5580_5_UMB5580_6_C8_AD008_mch	2	1	1	1	12.629919	-4.9894314	human_frontal_mch
UMB5580_5_UMB5580_6_C8_AD010_mch	7	8	9	6	5.383452	4.0862503	human_frontal_mch
UMB5580_5_UMB5580_6_C8_AD012_mch	5	6	8	22	8.515192	13.07921	human_frontal_mch
UMB5580_5_UMB5580_6_C9_AD001_mch	11	12	6	10	18.21165	3.138603	human_frontal_mch
UMB5580_5_UMB5580_6_C9_AD002_mch	6	7	7	29	0.24263969	-8.815608	human_frontal_mch
UMB5580_5_UMB5580_6_C9_AD004_mch	9	10	11	9	0.13475412	5.0061855	human_frontal_mch
UMB5580_5_UMB5580_6_C9_AD006_mch	2	1	3	24	10.526823	-6.357936	human_frontal_mch
UMB5580_5_UMB5580_6_C9_AD007_mch	1	1	17	18	11.380836	-9.93817	human_frontal_mch
UMB5580_5_UMB5580_6_C9_AD008_mch	5	6	15	34	7.8406444	11.006487	human_frontal_mch
UMB5580_5_UMB5580_6_C9_AD010_mch	6	7	18	33	-2.8826635	-8.886483	human_frontal_mch
UMB5580_5_UMB5580_6_C9_AD012_mch	11	12	6	10	17.667683	4.149644	human_frontal_mch
UMB5580_5_UMB5580_6_D10_AD001_mch	5	6	8	22	9.953397	12.582602	human_frontal_mch
UMB5580_5_UMB5580_6_D10_AD002_mch	4	5	4	15	3.4778194	0.41728255	human_frontal_mch
UMB5580_5_UMB5580_6_D10_AD004_mch	1	2	2	14	6.9779954	-10.650234	human_frontal_mch
UMB5580_5_UMB5580_6_D10_AD006_mch	1	1	3	7	9.543929	-6.4386506	human_frontal_mch
UMB5580_5_UMB5580_6_D10_AD007_mch	6	7	7	23	-0.38053563	-5.4716287	human_frontal_mch
UMB5580_5_UMB5580_6_D10_AD008_mch	2	1	3	24	11.516914	-6.2759805	human_frontal_mch
UMB5580_5_UMB5580_6_D10_AD010_mch	2	3	1	5	12.161102	-2.0742807	human_frontal_mch
UMB5580_5_UMB5580_6_D10_AD012_mch	4	5	4	11	-0.9577427	2.3814318	human_frontal_mch
UMB5580_5_UMB5580_6_D11_AD001_mch	5	6	8	22	8.61108	13.386787	human_frontal_mch
UMB5580_5_UMB5580_6_D11_AD004_mch	5	6	8	28	6.8973317	15.237245	human_frontal_mch
UMB5580_5_UMB5580_6_D11_AD007_mch	7	8	9	6	4.7608633	2.9716356	human_frontal_mch
UMB5580_5_UMB5580_6_D11_AD008_mch	3	4	13	41	13.260134	10.115703	human_frontal_mch
UMB5580_5_UMB5580_6_D11_AD010_mch	10	11	14	19	-1.937323	-1.6886777	human_frontal_mch
UMB5580_5_UMB5580_6_D11_AD012_mch	11	12	6	4	14.901122	1.2505709	human_frontal_mch
UMB5580_5_UMB5580_6_D1_AD001_mch	3	4	5	2	14.982756	8.603881	human_frontal_mch
UMB5580_5_UMB5580_6_D1_AD002_mch	2	3	1	5	12.528726	-3.0929012	human_frontal_mch
UMB5580_5_UMB5580_6_D1_AD004_mch	11	12	6	4	14.662942	1.2349215	human_frontal_mch
UMB5580_5_UMB5580_6_D1_AD006_mch	1	2	2	20	6.8594823	-6.600166	human_frontal_mch
UMB5580_5_UMB5580_6_D1_AD007_mch	5	6	15	34	7.631463	11.841372	human_frontal_mch
UMB5580_5_UMB5580_6_D1_AD008_mch	9	10	11	9	-1.0872667	4.74242	human_frontal_mch
UMB5580_5_UMB5580_6_D1_AD010_mch	1	2	2	14	6.93741	-9.555051	human_frontal_mch
UMB5580_5_UMB5580_6_D1_AD012_mch	9	10	11	39	-2.80326	4.3747396	human_frontal_mch
UMB5580_5_UMB5580_6_D2_AD001_mch	11	12	6	10	18.493444	4.34841	human_frontal_mch
UMB5580_5_UMB5580_6_D2_AD002_mch	5	6	15	46	8.342866	9.21251	human_frontal_mch
UMB5580_5_UMB5580_6_D2_AD004_mch	8	9	10	30	-5.398088	-7.2538185	human_frontal_mch
UMB5580_5_UMB5580_6_D2_AD006_mch	1	2	2	14	6.3085856	-9.102005	human_frontal_mch
UMB5580_5_UMB5580_6_D2_AD007_mch	5	6	8	38	11.978484	15.101195	human_frontal_mch
UMB5580_5_UMB5580_6_D2_AD008_mch	7	8	9	13	3.5451756	5.7150464	human_frontal_mch
UMB5580_5_UMB5580_6_D2_AD010_mch	11	12	6	10	18.425802	4.304053	human_frontal_mch
UMB5580_5_UMB5580_6_D2_AD012_mch	14	15	16	44	-16.179062	2.6264153	human_frontal_mch
UMB5580_5_UMB5580_6_D3_AD001_mch	6	7	7	32	-0.21158968	-7.1450543	human_frontal_mch
UMB5580_5_UMB5580_6_D3_AD002_mch	1	2	2	3	4.844205	-8.182494	human_frontal_mch
UMB5580_5_UMB5580_6_D3_AD004_mch	1	2	2	20	5.4813194	-7.4821424	human_frontal_mch
UMB5580_5_UMB5580_6_D3_AD006_mch	8	9	10	30	-5.3993726	-7.028613	human_frontal_mch
UMB5580_5_UMB5580_6_D3_AD007_mch	3	4	5	2	15.641439	7.241946	human_frontal_mch
UMB5580_5_UMB5580_6_D3_AD008_mch	5	6	8	22	10.328713	12.771851	human_frontal_mch
UMB5580_5_UMB5580_6_D3_AD010_mch	3	4	5	2	15.238319	7.6712403	human_frontal_mch
UMB5580_5_UMB5580_6_D4_AD001_mch	2	3	1	5	12.484242	-3.6916602	human_frontal_mch
UMB5580_5_UMB5580_6_D4_AD002_mch	8	9	10	30	-5.518014	-6.9438095	human_frontal_mch
UMB5580_5_UMB5580_6_D4_AD004_mch	2	1	1	1	12.148627	-5.9193883	human_frontal_mch
UMB5580_5_UMB5580_6_D4_AD006_mch	14	15	16	44	-16.811535	3.4019568	human_frontal_mch
UMB5580_5_UMB5580_6_D4_AD007_mch	7	8	9	6	4.86463	4.126166	human_frontal_mch
UMB5580_5_UMB5580_6_D4_AD008_mch	6	7	7	23	-2.5634341	-6.5833936	human_frontal_mch
UMB5580_5_UMB5580_6_D4_AD010_mch	1	1	3	7	10.033074	-6.7136025	human_frontal_mch
UMB5580_5_UMB5580_6_D4_AD012_mch	5	6	15	34	7.640261	11.525308	human_frontal_mch
UMB5580_5_UMB5580_6_D5_AD001_mch	16	17	21	43	7.2167144	-0.73052955	human_frontal_mch
UMB5580_5_UMB5580_6_D5_AD002_mch	9	10	11	9	-0.12678342	5.049772	human_frontal_mch
UMB5580_5_UMB5580_6_D5_AD004_mch	5	6	8	28	7.0020533	15.232227	human_frontal_mch
UMB5580_5_UMB5580_6_D5_AD006_mch	15	16	20	36	-14.683298	-6.9142537	human_frontal_mch
UMB5580_5_UMB5580_6_D5_AD007_mch	6	7	7	32	1.122401	-7.872237	human_frontal_mch
UMB5580_5_UMB5580_6_D5_AD008_mch	5	6	8	28	7.827336	13.436304	human_frontal_mch
UMB5580_5_UMB5580_6_D5_AD010_mch	3	4	5	2	16.134478	7.060046	human_frontal_mch
UMB5580_5_UMB5580_6_D5_AD012_mch	14	15	16	44	-16.88075	3.4298465	human_frontal_mch
UMB5580_5_UMB5580_6_D6_AD001_mch	6	7	7	23	-1.4039123	-6.7112823	human_frontal_mch
UMB5580_5_UMB5580_6_D6_AD002_mch	8	9	10	30	-6.6024475	-6.960214	human_frontal_mch
UMB5580_5_UMB5580_6_D6_AD004_mch	1	2	2	3	4.8131843	-7.6290474	human_frontal_mch
UMB5580_5_UMB5580_6_D6_AD006_mch	4	5	4	21	0.627645	0.14657292	human_frontal_mch
UMB5580_5_UMB5580_6_D6_AD007_mch	5	6	8	28	7.039581	15.219769	human_frontal_mch
UMB5580_5_UMB5580_6_D6_AD008_mch	3	4	5	8	16.28119	8.9160385	human_frontal_mch
UMB5580_5_UMB5580_6_D6_AD010_mch	12	13	13	16	20.814806	0.085689746	human_frontal_mch
UMB5580_5_UMB5580_6_D6_AD012_mch	14	15	16	49	-14.865046	1.315576	human_frontal_mch
UMB5580_5_UMB5580_6_D7_AD001_mch	2	3	1	5	11.406449	-2.2796984	human_frontal_mch
UMB5580_5_UMB5580_6_D7_AD002_mch	3	4	5	2	16.306198	6.554937	human_frontal_mch
UMB5580_5_UMB5580_6_D7_AD004_mch	1	2	2	3	7.296953	-8.250846	human_frontal_mch
UMB5580_5_UMB5580_6_D7_AD006_mch	9	10	11	39	-2.208735	4.389175	human_frontal_mch
UMB5580_5_UMB5580_6_D7_AD007_mch	9	10	11	39	-2.6598396	4.7519646	human_frontal_mch
UMB5580_5_UMB5580_6_D7_AD008_mch	16	17	21	43	7.6531096	0.08273968	human_frontal_mch
UMB5580_5_UMB5580_6_D7_AD010_mch	6	7	7	23	-1.1028202	-6.1753726	human_frontal_mch
UMB5580_5_UMB5580_6_D7_AD012_mch	2	3	1	5	12.411141	-2.8031895	human_frontal_mch
UMB5580_5_UMB5580_6_D8_AD001_mch	5	6	15	34	8.233928	11.847251	human_frontal_mch
UMB5580_5_UMB5580_6_D8_AD002_mch	11	12	6	10	16.358402	4.145345	human_frontal_mch
UMB5580_5_UMB5580_6_D8_AD004_mch	2	3	1	1	13.334481	-4.2549233	human_frontal_mch
UMB5580_5_UMB5580_6_D8_AD007_mch	2	1	3	24	11.332118	-5.983589	human_frontal_mch
UMB5580_5_UMB5580_6_D8_AD008_mch	3	4	5	2	16.09706	8.04521	human_frontal_mch
UMB5580_5_UMB5580_6_D8_AD010_mch	3	4	5	2	16.006231	6.990986	human_frontal_mch
UMB5580_5_UMB5580_6_D8_AD012_mch	1	2	2	12	8.477395	-9.929921	human_frontal_mch
UMB5580_5_UMB5580_6_D9_AD001_mch	6	7	7	29	-0.39784345	-9.942948	human_frontal_mch
UMB5580_5_UMB5580_6_D9_AD002_mch	7	8	9	13	3.739693	6.552298	human_frontal_mch
UMB5580_5_UMB5580_6_D9_AD004_mch	9	10	11	9	0.9203381	6.6309185	human_frontal_mch
UMB5580_5_UMB5580_6_D9_AD006_mch	7	8	9	13	3.6845853	7.586143	human_frontal_mch
UMB5580_5_UMB5580_6_D9_AD007_mch	3	4	5	2	14.689466	7.3151836	human_frontal_mch
UMB5580_5_UMB5580_6_D9_AD008_mch	3	4	5	2	16.014023	7.1051526	human_frontal_mch
UMB5580_5_UMB5580_6_D9_AD010_mch	1	1	3	7	10.013972	-6.4933076	human_frontal_mch
UMB5580_5_UMB5580_6_D9_AD012_mch	6	7	7	23	-0.603397	-6.673305	human_frontal_mch
UMB5580_5_UMB5580_6_E10_AD001_mch	9	10	11	9	0.95223975	6.6961813	human_frontal_mch
UMB5580_5_UMB5580_6_E10_AD002_mch	3	4	5	8	16.62097	9.292152	human_frontal_mch
UMB5580_5_UMB5580_6_E10_AD004_mch	4	5	4	11	-1.1382407	3.1688778	human_frontal_mch
UMB5580_5_UMB5580_6_E10_AD006_mch	2	3	1	1	13.358871	-3.4116726	human_frontal_mch
UMB5580_5_UMB5580_6_E10_AD007_mch	5	6	8	28	7.273122	14.017952	human_frontal_mch
UMB5580_5_UMB5580_6_E10_AD008_mch	1	2	2	3	5.321651	-7.8292513	human_frontal_mch
UMB5580_5_UMB5580_6_E10_AD010_mch	9	10	11	39	-2.8562434	4.59687	human_frontal_mch
UMB5580_5_UMB5580_6_E10_AD012_mch	7	8	9	13	3.916316	6.5786815	human_frontal_mch
UMB5580_5_UMB5580_6_E11_AD001_mch	1	1	3	7	8.71723	-6.800354	human_frontal_mch
UMB5580_5_UMB5580_6_E11_AD002_mch	3	4	5	2	15.953358	7.382146	human_frontal_mch
UMB5580_5_UMB5580_6_E11_AD004_mch	11	12	6	10	17.49613	4.226122	human_frontal_mch
UMB5580_5_UMB5580_6_E11_AD006_mch	11	12	6	10	18.13996	4.3213625	human_frontal_mch
UMB5580_5_UMB5580_6_E11_AD007_mch	6	7	7	23	-0.58197844	-5.4384522	human_frontal_mch
UMB5580_5_UMB5580_6_E11_AD008_mch	4	5	4	11	-0.1647698	3.5159388	human_frontal_mch
UMB5580_5_UMB5580_6_E11_AD010_mch	7	8	9	6	3.871875	4.310421	human_frontal_mch
UMB5580_5_UMB5580_6_E11_AD012_mch	7	8	9	13	4.3337574	5.5251517	human_frontal_mch
UMB5580_5_UMB5580_6_E1_AD001_mch	6	7	18	33	-2.8324168	-7.8013062	human_frontal_mch
UMB5580_5_UMB5580_6_E1_AD002_mch	1	1	3	7	10.006057	-7.6593046	human_frontal_mch
UMB5580_5_UMB5580_6_E1_AD004_mch	1	2	2	3	5.4942503	-7.521735	human_frontal_mch
UMB5580_5_UMB5580_6_E1_AD006_mch	4	5	4	11	1.5509766	3.0798707	human_frontal_mch
UMB5580_5_UMB5580_6_E1_AD007_mch	7	8	9	13	4.247067	6.071169	human_frontal_mch
UMB5580_5_UMB5580_6_E1_AD010_mch	1	2	2	14	6.877382	-9.046877	human_frontal_mch
UMB5580_5_UMB5580_6_E1_AD012_mch	2	1	1	27	11.048926	-4.789667	human_frontal_mch
UMB5580_5_UMB5580_6_E2_AD001_mch	6	7	7	29	0.112227894	-9.026043	human_frontal_mch
UMB5580_5_UMB5580_6_E2_AD002_mch	5	6	8	38	11.477738	14.128372	human_frontal_mch
UMB5580_5_UMB5580_6_E2_AD004_mch	1	2	2	3	5.785368	-8.028799	human_frontal_mch
UMB5580_5_UMB5580_6_E2_AD006_mch	5	6	8	22	10.209966	13.802462	human_frontal_mch
UMB5580_5_UMB5580_6_E2_AD007_mch	3	4	13	41	13.060678	10.0610485	human_frontal_mch
UMB5580_5_UMB5580_6_E2_AD008_mch	3	4	5	8	15.866217	9.240066	human_frontal_mch
UMB5580_5_UMB5580_6_E2_AD010_mch	10	11	14	19	-1.6124687	-2.4659197	human_frontal_mch
UMB5580_5_UMB5580_6_E2_AD012_mch	8	9	10	30	-5.506403	-7.17648	human_frontal_mch
UMB5580_5_UMB5580_6_E3_AD001_mch	2	3	1	1	13.212478	-4.1505556	human_frontal_mch
UMB5580_5_UMB5580_6_E3_AD002_mch	12	13	13	16	20.919767	-0.45973173	human_frontal_mch
UMB5580_5_UMB5580_6_E3_AD004_mch	5	6	8	22	8.814325	13.412833	human_frontal_mch
UMB5580_5_UMB5580_6_E3_AD006_mch	2	3	1	1	11.897663	-3.2428005	human_frontal_mch
UMB5580_5_UMB5580_6_E3_AD007_mch	8	9	10	30	-6.6010084	-6.559854	human_frontal_mch
UMB5580_5_UMB5580_6_E3_AD008_mch	2	1	1	1	11.6443205	-5.624059	human_frontal_mch
UMB5580_5_UMB5580_6_E3_AD010_mch	14	15	16	47	-13.00651	2.2130752	human_frontal_mch
UMB5580_5_UMB5580_6_E3_AD012_mch	2	3	1	5	11.47296	-2.5155127	human_frontal_mch
UMB5580_5_UMB5580_6_E4_AD001_mch	3	4	5	2	14.929551	7.078226	human_frontal_mch
UMB5580_5_UMB5580_6_E4_AD002_mch	1	1	3	7	10.1382475	-7.057691	human_frontal_mch
UMB5580_5_UMB5580_6_E4_AD004_mch	2	1	3	24	11.05067	-5.8913507	human_frontal_mch
UMB5580_5_UMB5580_6_E4_AD006_mch	6	7	7	29	-0.21135247	-9.882523	human_frontal_mch
UMB5580_5_UMB5580_6_E4_AD007_mch	2	3	1	5	12.498106	-1.0182611	human_frontal_mch
UMB5580_5_UMB5580_6_E4_AD008_mch	4	5	4	11	-0.76217896	2.1533756	human_frontal_mch
UMB5580_5_UMB5580_6_E4_AD012_mch	8	9	10	30	-5.2558694	-5.7604856	human_frontal_mch
UMB5580_5_UMB5580_6_E5_AD001_mch	7	8	9	13	4.6485386	6.092201	human_frontal_mch
UMB5580_5_UMB5580_6_E5_AD002_mch	1	2	2	3	5.4177322	-7.8026695	human_frontal_mch
UMB5580_5_UMB5580_6_E5_AD004_mch	2	3	1	5	12.739982	-1.7553817	human_frontal_mch
UMB5580_5_UMB5580_6_E5_AD006_mch	12	13	13	16	21.154251	-1.5591881	human_frontal_mch
UMB5580_5_UMB5580_6_E5_AD007_mch	13	14	19	48	-3.6019592	15.291788	human_frontal_mch
UMB5580_5_UMB5580_6_E5_AD008_mch	1	2	2	3	5.400734	-7.6724076	human_frontal_mch
UMB5580_5_UMB5580_6_E5_AD010_mch	6	7	7	32	1.0134082	-8.4196205	human_frontal_mch
UMB5580_5_UMB5580_6_E5_AD012_mch	1	2	2	14	6.0158496	-10.08304	human_frontal_mch
UMB5580_5_UMB5580_6_E6_AD001_mch	5	6	8	28	7.101931	15.340226	human_frontal_mch
UMB5580_5_UMB5580_6_E6_AD002_mch	3	4	5	2	15.961945	6.254326	human_frontal_mch
UMB5580_5_UMB5580_6_E6_AD004_mch	1	2	2	3	5.088382	-8.417404	human_frontal_mch
UMB5580_5_UMB5580_6_E6_AD006_mch	5	6	15	46	8.203568	9.554115	human_frontal_mch
UMB5580_5_UMB5580_6_E6_AD007_mch	12	13	13	16	20.772484	0.016678022	human_frontal_mch
UMB5580_5_UMB5580_6_E6_AD008_mch	12	13	13	16	20.785484	-0.028913308	human_frontal_mch
UMB5580_5_UMB5580_6_E6_AD010_mch	2	3	1	26	13.302312	-2.720636	human_frontal_mch
UMB5580_5_UMB5580_6_E6_AD012_mch	9	10	11	39	-2.2589755	3.9785798	human_frontal_mch
UMB5580_5_UMB5580_6_E7_AD001_mch	8	9	10	30	-6.565761	-6.3627834	human_frontal_mch
UMB5580_5_UMB5580_6_E7_AD002_mch	8	9	10	30	-6.7191887	-6.6745725	human_frontal_mch
UMB5580_5_UMB5580_6_E7_AD004_mch	1	2	2	20	6.492921	-6.9618964	human_frontal_mch
UMB5580_5_UMB5580_6_E7_AD006_mch	2	3	1	5	12.386054	-1.0271921	human_frontal_mch
UMB5580_5_UMB5580_6_E7_AD007_mch	5	6	8	38	10.614394	14.739538	human_frontal_mch
UMB5580_5_UMB5580_6_E7_AD008_mch	14	15	16	44	-16.25706	2.8353264	human_frontal_mch
UMB5580_5_UMB5580_6_E7_AD010_mch	2	3	1	26	13.927533	-2.848487	human_frontal_mch
UMB5580_5_UMB5580_6_E7_AD012_mch	1	2	2	14	6.683803	-10.257927	human_frontal_mch
UMB5580_5_UMB5580_6_E8_AD001_mch	5	6	15	46	8.20956	9.182803	human_frontal_mch
UMB5580_5_UMB5580_6_E8_AD002_mch	8	9	10	40	-4.503511	-4.6758757	human_frontal_mch
UMB5580_5_UMB5580_6_E8_AD004_mch	1	2	2	3	7.0856924	-8.196103	human_frontal_mch
UMB5580_5_UMB5580_6_E8_AD006_mch	2	1	3	24	11.354362	-6.4649587	human_frontal_mch
UMB5580_5_UMB5580_6_E8_AD007_mch	1	1	3	18	11.564733	-9.224629	human_frontal_mch
UMB5580_5_UMB5580_6_E8_AD008_mch	5	6	8	28	8.069053	14.594753	human_frontal_mch
UMB5580_5_UMB5580_6_E8_AD010_mch	7	8	9	6	5.762264	4.460595	human_frontal_mch
UMB5580_5_UMB5580_6_E8_AD012_mch	2	3	1	1	11.57096	-3.9642444	human_frontal_mch
UMB5580_5_UMB5580_6_E9_AD001_mch	9	10	11	9	-0.15971744	5.5363975	human_frontal_mch
UMB5580_5_UMB5580_6_E9_AD002_mch	4	5	4	15	2.7682147	1.5322543	human_frontal_mch
UMB5580_5_UMB5580_6_E9_AD004_mch	8	9	10	40	-4.206284	-6.1804714	human_frontal_mch
UMB5580_5_UMB5580_6_E9_AD006_mch	6	7	7	29	-0.10022787	-8.466334	human_frontal_mch
UMB5580_5_UMB5580_6_E9_AD007_mch	9	10	11	9	-0.32134235	6.2038016	human_frontal_mch
UMB5580_5_UMB5580_6_E9_AD008_mch	13	14	19	48	-3.4879243	15.191719	human_frontal_mch
UMB5580_5_UMB5580_6_E9_AD010_mch	5	6	8	38	11.672514	14.120421	human_frontal_mch
UMB5580_5_UMB5580_6_E9_AD012_mch	12	13	13	16	21.149252	0.21778393	human_frontal_mch
UMB5580_5_UMB5580_6_F10_AD001_mch	1	2	2	14	7.60495	-10.622397	human_frontal_mch
UMB5580_5_UMB5580_6_F10_AD004_mch	4	5	4	11	1.4989102	3.4174733	human_frontal_mch
